ESTADO_CODIGO;MUNICIPIO_CODIGO;SERVICO_ESPECIALIZADO_CODIGO;SERVICO_ESPECIALIZADO_CLASSIFICACAO_CODIGO;ANO;TOTAL_SERVICO_HOSPITALAR_SAUDE_MENTAL
15;150658;115;2;2020;1
15;150658;115;2;2021;1
15;150658;115;2;2022;1
15;150660;115;2;2022;1
15;150670;115;2;2018;3
15;150670;115;2;2019;4
15;150670;115;2;2020;4
15;150670;115;2;2021;4
15;150670;115;2;2022;4
15;150670;115;3;2021;1
15;150670;115;3;2022;1
15;150680;115;2;2018;9
15;150680;115;2;2019;9
15;150680;115;2;2020;9
15;150680;115;2;2021;9
15;150680;115;2;2022;10
15;150700;115;2;2018;1
15;150700;115;2;2019;1
15;150700;115;2;2020;1
15;150700;115;2;2021;1
15;150700;115;2;2022;1
15;150715;115;2;2018;1
15;150715;115;2;2019;1
15;150715;115;2;2020;1
15;150715;115;2;2021;1
15;150715;115;2;2022;1
15;150720;115;2;2018;1
15;150720;115;2;2019;1
15;150720;115;2;2020;1
15;150720;115;2;2021;1
15;150720;115;2;2022;1
15;150730;115;2;2018;2
15;150730;115;2;2019;2
15;150730;115;2;2020;1
15;150730;115;2;2021;1
15;150730;115;2;2022;1
15;150730;115;3;2018;1
15;150730;115;3;2019;1
15;150730;115;3;2020;1
15;150730;115;3;2021;1
15;150730;115;3;2022;1
15;150745;115;2;2018;1
15;150745;115;2;2019;1
15;150745;115;2;2020;1
15;150745;115;2;2021;1
15;150745;115;2;2022;1
15;150745;115;3;2018;1
15;150745;115;3;2019;1
15;150745;115;3;2020;1
15;150745;115;3;2021;1
15;150745;115;3;2022;1
15;150747;115;2;2021;1
15;150747;115;2;2022;1
15;150760;115;2;2018;1
15;150760;115;2;2019;1
15;150760;115;2;2020;1
15;150760;115;2;2021;1
15;150760;115;2;2022;1
15;150760;115;3;2018;1
15;150760;115;3;2019;1
15;150760;115;3;2020;1
15;150760;115;3;2021;1
15;150760;115;3;2022;1
15;150770;115;2;2018;1
15;150770;115;2;2019;1
15;150775;115;2;2021;1
15;150775;115;2;2022;1
15;150775;115;3;2021;1
15;150775;115;3;2022;1
15;150790;115;2;2018;1
15;150790;115;2;2019;1
15;150790;115;2;2020;1
15;150790;115;2;2021;1
15;150790;115;2;2022;1
15;150795;115;2;2018;1
15;150795;115;2;2019;1
15;150795;115;2;2020;1
15;150795;115;2;2021;1
15;150795;115;2;2022;2
15;150797;115;2;2018;1
15;150797;115;2;2019;1
15;150797;115;2;2021;1
15;150797;115;2;2022;1
15;150800;115;2;2018;1
15;150800;115;2;2019;1
15;150800;115;2;2020;1
15;150800;115;2;2021;1
15;150800;115;2;2022;1
15;150803;115;2;2018;1
15;150803;115;2;2019;1
15;150803;115;2;2020;1
15;150803;115;2;2021;1
15;150803;115;2;2022;1
15;150805;115;2;2019;1
15;150805;115;2;2020;1
15;150805;115;2;2021;1
15;150805;115;2;2022;1
15;150805;115;3;2018;1
15;150805;115;3;2019;1
15;150805;115;3;2020;1
15;150805;115;3;2021;1
15;150805;115;3;2022;1
15;150808;115;2;2018;2
15;150808;115;2;2019;2
15;150808;115;2;2020;2
15;150808;115;2;2021;3
15;150808;115;2;2022;3
15;150810;115;2;2018;5
15;150810;115;2;2019;4
15;150810;115;2;2020;4
15;150810;115;2;2021;4
15;150810;115;2;2022;6
15;150812;115;2;2018;3
15;150812;115;2;2019;3
15;150812;115;2;2020;3
15;150812;115;2;2021;3
15;150812;115;2;2022;3
15;150812;115;3;2021;1
15;150812;115;3;2022;1
15;150815;115;2;2018;2
15;150815;115;2;2019;2
15;150815;115;2;2020;2
15;150815;115;2;2021;2
15;150815;115;2;2022;2
15;150815;115;3;2022;1
15;150820;115;2;2018;1
15;150820;115;2;2020;1
15;150820;115;2;2021;1
15;150820;115;2;2022;1
15;150830;115;2;2018;1
15;150830;115;2;2019;1
15;150830;115;2;2020;1
15;150830;115;2;2021;1
15;150830;115;2;2022;1
15;150835;115;2;2018;1
15;150835;115;2;2019;2
15;150835;115;2;2020;2
15;150835;115;2;2021;2
15;150835;115;2;2022;2
15;150835;115;3;2018;1
15;150835;115;3;2019;1
15;150835;115;3;2020;1
15;150835;115;3;2021;1
15;150835;115;3;2022;1
15;150840;115;2;2018;3
15;150840;115;2;2019;3
15;150840;115;2;2020;3
15;150840;115;2;2021;3
15;150840;115;2;2022;3
15;150840;115;3;2018;1
15;150840;115;3;2019;1
15;150840;115;3;2020;1
15;150840;115;3;2021;1
15;150840;115;3;2022;1
16;160010;115;2;2018;1
16;160010;115;2;2019;1
16;160010;115;2;2022;1
16;160027;115;2;2018;1
16;160027;115;2;2019;2
16;160027;115;2;2020;3
16;160027;115;2;2021;3
16;160027;115;2;2022;3
16;160030;115;2;2018;25
16;160030;115;2;2019;21
16;160030;115;2;2020;26
16;160030;115;2;2021;28
16;160030;115;2;2022;28
16;160030;115;3;2018;1
16;160030;115;3;2019;1
16;160030;115;3;2020;1
16;160030;115;3;2021;1
16;160030;115;3;2022;1
16;160040;115;2;2018;1
16;160040;115;2;2022;1
16;160050;115;2;2018;1
16;160050;115;2;2019;1
16;160050;115;2;2020;1
16;160050;115;2;2021;1
16;160050;115;2;2022;1
16;160050;115;3;2018;1
16;160050;115;3;2019;1
16;160050;115;3;2020;1
16;160050;115;3;2021;1
16;160050;115;3;2022;1
16;160053;115;2;2019;1
16;160053;115;2;2020;1
16;160053;115;2;2021;1
16;160053;115;2;2022;1
16;160060;115;2;2018;1
16;160060;115;2;2019;1
16;160060;115;2;2020;1
16;160060;115;2;2021;2
16;160060;115;2;2022;3
16;160070;115;2;2019;1
16;160080;115;2;2018;1
16;160080;115;2;2021;1
17;170190;115;2;2018;1
17;170190;115;2;2019;1
17;170210;115;2;2018;8
17;170210;115;2;2019;8
17;170210;115;2;2020;9
17;170210;115;2;2021;10
17;170210;115;2;2022;10
17;170210;115;3;2018;1
17;170210;115;3;2019;1
17;170210;115;3;2020;1
17;170210;115;3;2021;1
17;170210;115;3;2022;1
17;170220;115;2;2018;1
17;170220;115;2;2019;1
17;170220;115;2;2020;1
17;170220;115;2;2021;1
17;170220;115;2;2022;1
17;170255;115;2;2018;2
17;170255;115;2;2019;2
17;170255;115;2;2020;2
17;170255;115;2;2021;1
17;170255;115;2;2022;1
17;170300;115;2;2018;1
17;170300;115;2;2019;1
17;170300;115;2;2020;1
17;170300;115;2;2021;1
17;170300;115;2;2022;1
17;170310;115;2;2018;1
17;170310;115;2;2019;1
17;170310;115;2;2020;1
17;170310;115;2;2021;1
17;170310;115;2;2022;1
17;170380;115;2;2018;1
17;170380;115;2;2019;1
17;170380;115;2;2020;1
17;170380;115;2;2021;1
17;170380;115;2;2022;1
17;170388;115;2;2018;1
17;170388;115;2;2019;1
17;170388;115;2;2020;1
17;170388;115;2;2021;1
17;170388;115;2;2022;1
17;170550;115;2;2018;2
17;170550;115;2;2019;2
17;170550;115;2;2020;3
17;170550;115;2;2021;3
17;170550;115;2;2022;3
17;170700;115;2;2018;1
17;170700;115;2;2019;1
17;170700;115;2;2020;2
17;170700;115;2;2021;1
17;170700;115;2;2022;1
17;170720;115;2;2018;1
17;170720;115;2;2019;1
17;170720;115;2;2020;1
17;170720;115;2;2021;1
17;170720;115;2;2022;1
17;170820;115;2;2018;2
17;170820;115;2;2019;2
17;170820;115;2;2020;2
17;170820;115;2;2021;4
17;170820;115;2;2022;4
17;170820;115;3;2018;1
17;170820;115;3;2019;1
17;170820;115;3;2020;1
17;170820;115;3;2021;1
17;170820;115;3;2022;1
17;170825;115;2;2019;1
17;170825;115;2;2020;1
17;170825;115;2;2021;2
17;170825;115;2;2022;2
17;170930;115;2;2018;2
17;170930;115;2;2019;2
17;170930;115;2;2020;2
17;170930;115;2;2021;4
17;170930;115;2;2022;4
17;170930;115;3;2018;1
17;170930;115;3;2019;1
17;170930;115;3;2020;1
17;170930;115;3;2021;1
17;170930;115;3;2022;1
17;170950;115;2;2018;7
17;170950;115;2;2019;8
17;170950;115;2;2020;9
17;170950;115;2;2021;8
17;170950;115;2;2022;12
17;171320;115;2;2018;2
17;171320;115;2;2019;2
17;171320;115;2;2020;2
17;171320;115;2;2021;2
17;171320;115;2;2022;2
17;171330;115;2;2019;1
17;171330;115;2;2020;1
17;171330;115;2;2021;1
17;171330;115;2;2022;1
17;171575;115;2;2018;1
17;171575;115;2;2019;1
17;171575;115;2;2020;1
17;171575;115;2;2021;1
17;171575;115;2;2022;2
17;171610;115;2;2018;7
17;171610;115;2;2019;7
17;171610;115;2;2020;7
17;171610;115;2;2021;6
17;171610;115;2;2022;7
17;171610;115;3;2018;1
17;171610;115;3;2019;1
17;171610;115;3;2020;1
17;171610;115;3;2021;1
17;171610;115;3;2022;1
17;171620;115;3;2018;1
17;171620;115;3;2019;1
17;171620;115;3;2020;1
17;171620;115;3;2021;1
17;171620;115;3;2022;1
17;171650;115;3;2021;1
17;171650;115;3;2022;1
17;171665;115;2;2018;1
17;171665;115;2;2019;1
17;171665;115;2;2020;1
17;171665;115;2;2021;1
17;171665;115;2;2022;1
17;171670;115;2;2018;1
17;171670;115;2;2019;1
17;171670;115;2;2020;1
17;171670;115;2;2021;1
17;171670;115;2;2022;1
17;171750;115;3;2018;1
17;171750;115;3;2019;1
17;171750;115;3;2020;1
17;171750;115;3;2021;1
17;171750;115;3;2022;1
17;171820;115;2;2018;6
17;171820;115;2;2019;7
17;171820;115;2;2020;8
17;171820;115;2;2021;7
17;171820;115;2;2022;8
17;171820;115;3;2018;1
17;171820;115;3;2019;1
17;171820;115;3;2020;1
17;171820;115;3;2021;1
17;171820;115;3;2022;1
17;171886;115;2;2018;1
17;171886;115;2;2019;1
17;171886;115;2;2020;1
17;171886;115;2;2021;1
17;172000;115;2;2018;1
17;172000;115;2;2019;1
17;172000;115;2;2020;1
17;172080;115;2;2018;2
17;172080;115;2;2019;2
17;172080;115;2;2020;2
17;172080;115;2;2021;2
17;172080;115;2;2022;2
17;172090;115;2;2018;1
17;172090;115;2;2019;1
17;172090;115;2;2020;1
17;172090;115;2;2021;1
17;172090;115;2;2022;1
17;172100;115;2;2018;29
17;172100;115;2;2019;28
17;172100;115;2;2020;27
17;172100;115;2;2021;25
17;172100;115;2;2022;24
17;172100;115;3;2018;1
17;172100;115;3;2019;1
17;172100;115;3;2020;2
17;172100;115;3;2021;2
17;172100;115;3;2022;2
17;172120;115;2;2018;1
17;172120;115;2;2019;1
17;172120;115;2;2020;1
17;172120;115;2;2021;1
17;172120;115;2;2022;1
17;172120;115;3;2018;1
17;172120;115;3;2019;1
17;172120;115;3;2020;1
17;172120;115;3;2021;1
17;172120;115;3;2022;1
17;172125;115;2;2018;1
21;210005;115;2;2018;1
21;210005;115;2;2019;1
21;210005;115;2;2020;1
21;210005;115;2;2021;1
21;210005;115;2;2022;1
21;210010;115;2;2018;1
21;210010;115;2;2019;1
21;210010;115;2;2020;1
21;210010;115;2;2021;1
21;210010;115;2;2022;1
21;210015;115;2;2018;1
21;210015;115;2;2019;1
21;210015;115;2;2020;1
21;210015;115;2;2021;1
21;210015;115;2;2022;1
21;210020;115;2;2018;1
21;210020;115;2;2019;1
21;210020;115;2;2020;1
21;210020;115;2;2021;1
21;210020;115;2;2022;2
21;210030;115;2;2018;1
21;210030;115;2;2019;1
21;210030;115;2;2020;1
21;210030;115;2;2021;1
21;210030;115;2;2022;1
21;210043;115;2;2021;1
21;210047;115;2;2018;1
21;210047;115;2;2019;1
21;210047;115;2;2020;1
21;210047;115;2;2021;1
21;210047;115;2;2022;1
21;210047;115;3;2018;1
21;210047;115;3;2019;1
21;210047;115;3;2020;1
21;210047;115;3;2021;1
21;210047;115;3;2022;1
21;210060;115;2;2018;4
21;210060;115;2;2019;4
21;210060;115;2;2020;4
21;210060;115;2;2021;4
21;210060;115;2;2022;5
21;210060;115;3;2018;1
21;210060;115;3;2019;1
21;210060;115;3;2020;1
21;210060;115;3;2021;1
21;210060;115;3;2022;1
21;210070;115;2;2018;1
21;210070;115;2;2019;1
21;210070;115;2;2020;1
21;210070;115;2;2021;1
21;210070;115;2;2022;1
21;210080;115;2;2018;1
21;210080;115;2;2019;1
21;210080;115;2;2020;1
21;210080;115;2;2021;2
21;210080;115;2;2022;2
21;210090;115;2;2018;1
21;210090;115;2;2019;1
21;210090;115;2;2020;1
21;210090;115;2;2021;1
21;210090;115;2;2022;1
21;210100;115;2;2018;1
21;210100;115;2;2019;1
21;210100;115;2;2020;1
21;210100;115;2;2021;2
21;210100;115;2;2022;2
21;210110;115;2;2018;1
21;210110;115;2;2019;1
21;210110;115;2;2022;1
21;210120;115;2;2018;2
21;210120;115;2;2019;2
21;210120;115;2;2020;3
21;210120;115;2;2021;3
21;210120;115;2;2022;5
21;210120;115;3;2018;1
21;210120;115;3;2019;1
21;210120;115;3;2020;1
21;210120;115;3;2021;1
21;210120;115;3;2022;1
21;210125;115;2;2021;1
21;210125;115;2;2022;1
21;210140;115;2;2018;7
21;210140;115;2;2019;8
21;210140;115;2;2020;8
21;210140;115;2;2021;7
21;210140;115;2;2022;7
21;210140;115;3;2018;1
21;210140;115;3;2019;1
21;210140;115;3;2020;1
21;210140;115;3;2021;1
21;210140;115;3;2022;1
21;210160;115;2;2018;2
21;210160;115;2;2019;1
21;210160;115;2;2020;1
21;210160;115;2;2021;1
21;210160;115;2;2022;2
21;210170;115;2;2018;2
21;210170;115;2;2019;2
21;210170;115;2;2020;2
21;210170;115;2;2021;3
21;210170;115;2;2022;3
21;210173;115;2;2018;1
21;210173;115;2;2019;1
21;210177;115;2;2022;1
21;210177;115;3;2021;1
21;210177;115;3;2022;1
21;210200;115;2;2018;1
21;210200;115;2;2019;1
21;210200;115;2;2020;1
21;210200;115;2;2021;1
21;210200;115;2;2022;1
21;210200;115;3;2018;1
21;210200;115;3;2019;1
21;210200;115;3;2020;1
21;210200;115;3;2021;1
21;210200;115;3;2022;1
21;210210;115;2;2018;1
21;210210;115;2;2019;1
21;210210;115;2;2020;1
21;210210;115;2;2021;1
21;210230;115;2;2018;1
21;210230;115;2;2019;1
21;210230;115;2;2020;1
21;210230;115;2;2021;1
21;210230;115;2;2022;1
21;210232;115;2;2018;1
21;210232;115;2;2019;1
21;210232;115;2;2020;1
21;210232;115;2;2021;1
21;210232;115;2;2022;1
21;210250;115;2;2018;1
21;210250;115;2;2019;1
21;210255;115;2;2018;1
21;210255;115;2;2019;1
21;210255;115;2;2020;1
21;210255;115;2;2021;1
21;210255;115;2;2022;1
21;210275;115;2;2018;1
21;210275;115;2;2019;1
21;210275;115;2;2020;1
21;210275;115;2;2021;1
21;210275;115;2;2022;1
21;210280;115;3;2018;1
21;210280;115;3;2019;1
21;210280;115;3;2020;1
21;210280;115;3;2021;1
21;210280;115;3;2022;1
21;210290;115;2;2018;1
21;210290;115;2;2022;1
21;210300;115;2;2018;7
21;210300;115;2;2019;8
21;210300;115;2;2020;9
21;210300;115;2;2021;9
21;210300;115;2;2022;9
21;210317;115;2;2022;1
21;210320;115;2;2018;2
21;210320;115;2;2019;2
21;210320;115;2;2020;2
21;210320;115;2;2021;3
21;210320;115;2;2022;4
21;210325;115;2;2022;1
21;210330;115;2;2018;2
21;210330;115;2;2019;2
21;210330;115;2;2020;2
21;210330;115;2;2021;2
21;210330;115;2;2022;2
21;210330;115;3;2018;1
21;210330;115;3;2019;1
21;210330;115;3;2020;1
21;210330;115;3;2021;1
21;210330;115;3;2022;1
21;210340;115;2;2018;5
21;210340;115;2;2019;5
21;210340;115;2;2020;5
21;210340;115;2;2021;5
21;210340;115;2;2022;5
21;210350;115;2;2018;1
21;210350;115;2;2019;1
21;210350;115;2;2020;1
21;210350;115;2;2021;2
21;210350;115;2;2022;2
21;210360;115;2;2018;2
21;210360;115;2;2019;2
21;210360;115;2;2020;2
21;210360;115;2;2021;2
21;210360;115;2;2022;2
21;210370;115;2;2018;1
21;210370;115;2;2019;1
21;210370;115;2;2020;1
21;210370;115;2;2021;1
21;210370;115;2;2022;1
21;210380;115;2;2018;2
21;210380;115;2;2019;1
21;210380;115;2;2020;1
21;210380;115;2;2021;1
21;210380;115;2;2022;1
21;210390;115;2;2018;1
21;210390;115;2;2019;1
21;210390;115;2;2020;1
21;210400;115;2;2018;2
21;210400;115;2;2019;2
21;210400;115;2;2020;2
21;210400;115;2;2021;2
21;210400;115;2;2022;2
21;210400;115;3;2018;1
21;210400;115;3;2019;1
21;210400;115;3;2020;1
21;210400;115;3;2021;1
21;210400;115;3;2022;1
21;210405;115;2;2018;1
21;210405;115;2;2019;1
21;210405;115;2;2020;1
21;210405;115;2;2021;1
21;210405;115;2;2022;2
21;210405;115;3;2018;1
21;210405;115;3;2019;1
21;210405;115;3;2020;1
21;210405;115;3;2021;1
21;210405;115;3;2022;1
21;210409;115;2;2018;1
21;210409;115;2;2019;1
21;210409;115;2;2020;1
21;210409;115;2;2021;1
21;210409;115;2;2022;1
21;210410;115;2;2018;1
21;210410;115;2;2019;1
21;210410;115;2;2020;1
21;210410;115;2;2021;1
21;210410;115;2;2022;1
21;210430;115;2;2020;1
21;210430;115;2;2021;1
21;210430;115;2;2022;1
21;210455;115;2;2021;1
21;210455;115;2;2022;1
21;210465;115;3;2018;1
21;210465;115;3;2019;1
21;210465;115;3;2020;1
21;210465;115;3;2021;1
21;210465;115;3;2022;1
21;210467;115;2;2018;1
21;210467;115;2;2019;1
21;210467;115;2;2020;1
21;210467;115;2;2021;1
21;210467;115;2;2022;1
21;210467;115;3;2020;1
21;210467;115;3;2021;1
21;210467;115;3;2022;1
21;210480;115;2;2018;2
21;210480;115;2;2019;2
21;210480;115;2;2020;2
21;210480;115;2;2021;2
21;210480;115;2;2022;3
21;210490;115;2;2018;1
21;210490;115;2;2019;1
21;210490;115;2;2020;1
21;210490;115;2;2021;1
21;210490;115;2;2022;1
21;210500;115;2;2018;1
21;210500;115;2;2019;1
21;210500;115;2;2020;1
21;210500;115;2;2021;1
21;210500;115;2;2022;1
21;210510;115;2;2018;1
21;210510;115;2;2019;1
21;210510;115;2;2020;1
21;210510;115;2;2021;1
21;210510;115;2;2022;1
21;210515;115;2;2018;1
21;210515;115;2;2019;1
21;210515;115;2;2020;2
21;210515;115;2;2021;1
21;210515;115;2;2022;1
21;210530;115;2;2018;11
21;210530;115;2;2019;10
21;210530;115;2;2020;10
21;210530;115;2;2021;11
21;210530;115;2;2022;12
21;210535;115;2;2018;1
21;210535;115;2;2019;1
21;210535;115;2;2020;1
21;210540;115;2;2018;3
21;210540;115;2;2019;3
21;210540;115;2;2020;1
21;210540;115;2;2021;2
21;210540;115;2;2022;2
21;210550;115;2;2018;2
21;210550;115;2;2019;2
21;210550;115;2;2020;2
21;210550;115;2;2021;2
21;210550;115;2;2022;2
21;210550;115;3;2018;1
21;210550;115;3;2019;1
21;210550;115;3;2020;1
21;210550;115;3;2021;1
21;210550;115;3;2022;1
21;210560;115;2;2018;1
21;210560;115;2;2019;1
21;210560;115;2;2020;1
21;210560;115;2;2021;1
21;210560;115;2;2022;1
21;210570;115;2;2018;1
21;210570;115;2;2019;1
21;210570;115;2;2020;1
21;210570;115;2;2021;1
21;210570;115;2;2022;1
21;210600;115;2;2018;1
21;210600;115;2;2019;1
21;210600;115;2;2020;1
21;210600;115;2;2021;1
21;210600;115;2;2022;1
21;210600;115;3;2020;1
21;210600;115;3;2021;1
21;210600;115;3;2022;1
21;210610;115;2;2019;1
21;210610;115;2;2020;1
21;210610;115;2;2021;1
21;210610;115;2;2022;1
21;210630;115;2;2018;1
21;210630;115;2;2019;1
21;210630;115;2;2020;1
21;210630;115;2;2021;1
21;210630;115;2;2022;1
21;210632;115;2;2021;1
21;210632;115;2;2022;1
21;210640;115;2;2018;1
21;210650;115;2;2018;1
21;210650;115;2;2019;1
21;210650;115;2;2020;1
21;210650;115;2;2021;1
21;210650;115;2;2022;1
21;210660;115;2;2018;2
21;210660;115;2;2019;3
21;210660;115;2;2020;3
21;210660;115;2;2021;3
21;210660;115;2;2022;3
21;210670;115;2;2018;1
21;210670;115;2;2019;1
21;210670;115;2;2020;1
21;210670;115;2;2021;1
21;210670;115;2;2022;1
21;210675;115;2;2018;3
21;210675;115;2;2019;3
21;210675;115;2;2020;3
21;210675;115;2;2021;3
21;210675;115;2;2022;2
21;210680;115;2;2018;1
21;210680;115;2;2019;1
21;210680;115;2;2020;1
21;210680;115;2;2021;1
21;210680;115;2;2022;1
21;210690;115;2;2018;1
21;210690;115;2;2019;1
21;210690;115;2;2020;1
21;210690;115;2;2021;1
21;210690;115;2;2022;2
21;210700;115;2;2021;1
21;210700;115;2;2022;1
21;210725;115;2;2018;1
21;210725;115;2;2019;1
21;210725;115;2;2020;1
21;210725;115;2;2021;1
21;210725;115;2;2022;1
21;210735;115;2;2018;1
21;210735;115;2;2019;1
21;210735;115;2;2020;1
21;210735;115;2;2021;1
21;210735;115;2;2022;1
21;210740;115;2;2022;1
21;210745;115;2;2018;1
21;210745;115;2;2019;1
21;210745;115;2;2020;1
21;210745;115;2;2021;1
21;210745;115;2;2022;1
21;210750;115;2;2018;2
21;210750;115;2;2019;2
21;210750;115;2;2020;1
21;210750;115;2;2021;1
21;210750;115;2;2022;1
21;210760;115;2;2018;1
21;210760;115;2;2019;1
21;210760;115;2;2020;1
21;210760;115;2;2021;1
21;210760;115;2;2022;1
21;210770;115;2;2018;1
21;210770;115;2;2019;1
21;210770;115;2;2020;1
21;210770;115;2;2021;1
21;210770;115;2;2022;2
21;210770;115;3;2022;1
21;210780;115;2;2018;2
21;210780;115;2;2019;2
21;210780;115;2;2020;2
21;210780;115;2;2021;2
21;210780;115;2;2022;2
21;210790;115;2;2018;2
21;210790;115;2;2019;2
21;210790;115;2;2020;2
21;210790;115;2;2021;2
21;210790;115;2;2022;2
21;210800;115;2;2018;1
21;210800;115;2;2019;1
21;210800;115;2;2020;1
21;210800;115;2;2021;1
21;210800;115;2;2022;1
21;210820;115;2;2018;4
21;210820;115;2;2019;4
21;210820;115;2;2020;3
21;210820;115;2;2021;3
21;210820;115;2;2022;4
21;210820;115;3;2018;1
21;210820;115;3;2019;1
21;210820;115;3;2020;1
21;210820;115;3;2021;1
21;210820;115;3;2022;1
21;210825;115;2;2018;1
21;210825;115;2;2019;1
21;210825;115;2;2020;1
21;210825;115;2;2021;1
21;210825;115;2;2022;1
21;210830;115;2;2018;1
21;210830;115;2;2019;1
21;210830;115;2;2020;1
21;210830;115;2;2021;1
21;210830;115;2;2022;1
21;210850;115;2;2022;1
21;210860;115;2;2018;2
21;210860;115;2;2019;2
21;210860;115;2;2020;2
21;210860;115;2;2021;2
21;210860;115;2;2022;2
21;210870;115;2;2018;1
21;210870;115;2;2019;1
21;210870;115;2;2020;1
21;210870;115;2;2021;1
21;210870;115;2;2022;2
21;210870;115;3;2022;1
21;210880;115;2;2021;1
21;210880;115;2;2022;1
21;210890;115;2;2018;1
21;210890;115;2;2019;1
21;210890;115;2;2020;1
21;210890;115;2;2021;1
21;210890;115;2;2022;1
21;210900;115;2;2018;1
21;210900;115;2;2019;1
21;210900;115;2;2020;1
21;210900;115;2;2021;1
21;210900;115;2;2022;1
21;210900;115;3;2021;1
21;210900;115;3;2022;1
21;210910;115;2;2018;1
21;210910;115;2;2019;1
21;210910;115;2;2020;1
21;210910;115;2;2021;1
21;210910;115;2;2022;1
21;210920;115;3;2019;1
21;210920;115;3;2020;1
21;210920;115;3;2021;1
21;210920;115;3;2022;1
21;210923;115;2;2022;1
21;210940;115;2;2019;1
21;210945;115;2;2018;1
21;210945;115;2;2019;2
21;210945;115;2;2020;1
21;210945;115;2;2021;1
21;210945;115;2;2022;1
21;210950;115;2;2018;1
21;210950;115;2;2019;1
21;210950;115;2;2020;1
21;210950;115;2;2021;1
21;210950;115;2;2022;1
21;210960;115;2;2018;1
21;210960;115;2;2019;1
21;210960;115;2;2020;1
21;210960;115;2;2021;1
21;210960;115;2;2022;3
21;210980;115;2;2018;1
21;210980;115;2;2019;1
21;210980;115;2;2020;1
21;210980;115;2;2021;1
21;210980;115;2;2022;2
21;210980;115;3;2019;1
21;210980;115;3;2020;1
21;210980;115;3;2021;1
21;210980;115;3;2022;1
21;210990;115;2;2018;2
21;210990;115;2;2019;2
21;210990;115;2;2020;2
21;210990;115;2;2021;3
21;210990;115;2;2022;3
21;210990;115;3;2018;1
21;210990;115;3;2019;1
21;210990;115;3;2020;1
21;210990;115;3;2021;1
21;210990;115;3;2022;1
21;211000;115;2;2018;2
21;211000;115;2;2019;2
21;211000;115;2;2020;2
21;211000;115;2;2021;2
21;211000;115;2;2022;2
21;211000;115;3;2018;1
21;211000;115;3;2019;1
21;211000;115;3;2020;1
21;211000;115;3;2021;1
21;211000;115;3;2022;1
21;211020;115;2;2018;1
21;211020;115;2;2019;1
21;211020;115;2;2020;1
21;211020;115;2;2021;1
21;211020;115;2;2022;1
21;211030;115;2;2018;1
21;211030;115;2;2019;1
21;211030;115;2;2020;1
21;211030;115;2;2021;1
21;211030;115;2;2022;1
21;211040;115;2;2018;1
21;211040;115;2;2019;1
21;211040;115;2;2020;1
21;211050;115;2;2018;1
21;211050;115;2;2019;1
21;211050;115;2;2020;1
21;211050;115;2;2021;1
21;211050;115;2;2022;2
21;211050;115;3;2021;1
21;211050;115;3;2022;1
21;211060;115;2;2018;1
21;211060;115;2;2019;1
21;211060;115;2;2020;1
21;211060;115;2;2021;1
21;211060;115;2;2022;1
21;211065;115;2;2018;1
21;211065;115;2;2019;1
21;211065;115;2;2020;1
21;211065;115;2;2021;1
21;211065;115;2;2022;1
21;211070;115;2;2018;1
21;211070;115;2;2019;1
21;211070;115;2;2020;1
21;211070;115;2;2021;1
21;211070;115;2;2022;1
21;211090;115;2;2018;1
21;211090;115;3;2019;1
21;211090;115;3;2020;1
21;211090;115;3;2021;1
21;211090;115;3;2022;1
21;211100;115;2;2018;1
21;211100;115;2;2019;1
21;211100;115;2;2020;1
21;211100;115;2;2021;1
21;211100;115;2;2022;1
21;211107;115;2;2018;1
21;211107;115;2;2019;1
21;211107;115;2;2020;1
21;211107;115;2;2021;3
21;211107;115;2;2022;3
21;211110;115;2;2018;1
21;211110;115;2;2019;1
21;211110;115;2;2020;1
21;211110;115;2;2021;1
21;211110;115;2;2022;2
21;211110;115;3;2018;1
21;211110;115;3;2019;1
21;211110;115;3;2020;1
21;211110;115;3;2021;1
21;211110;115;3;2022;1
21;211120;115;2;2018;4
21;211120;115;2;2019;6
21;211120;115;2;2020;6
21;211120;115;2;2021;6
21;211120;115;2;2022;8
21;211130;115;2;2018;89
21;211130;115;2;2019;96
21;211130;115;2;2020;105
21;211130;115;2;2021;120
21;211130;115;2;2022;141
21;211140;115;2;2018;1
21;211140;115;2;2019;1
21;211140;115;2;2020;1
21;211140;115;2;2021;1
21;211140;115;2;2022;1
21;211150;115;2;2018;2
21;211150;115;2;2019;2
21;211150;115;2;2020;2
21;211150;115;2;2021;2
21;211150;115;2;2022;2
21;211150;115;3;2018;1
21;211150;115;3;2019;1
21;211150;115;3;2020;1
21;211150;115;3;2021;1
21;211150;115;3;2022;1
21;211157;115;2;2018;1
21;211157;115;2;2019;1
21;211157;115;2;2020;1
21;211157;115;2;2021;1
21;211170;115;2;2018;1
21;211170;115;2;2019;1
21;211170;115;2;2020;1
21;211170;115;2;2021;1
21;211170;115;2;2022;1
