ESTADO_CODIGO;MUNICIPIO_CODIGO;TIPO_UNIDADE_CODIGO;TIPO_LEITO_CODIGO;LEITO_ESPECIALIZACAO_CODIGO;ANO;TOTAL_LEITOS_SAUDE_MENTAL
43;430750;5;6;47;2019;10
43;430750;5;6;47;2020;7
43;430750;5;6;47;2021;7
43;430750;5;6;47;2022;7
43;430755;5;6;47;2018;1
43;430755;5;6;47;2019;1
43;430755;5;6;47;2020;1
43;430755;5;6;47;2021;1
43;430755;5;6;47;2022;1
43;430760;5;6;47;2018;6
43;430760;5;6;47;2019;6
43;430760;5;6;47;2020;5
43;430760;5;6;47;2021;5
43;430760;5;6;47;2022;6
43;430770;5;1;5;2018;2
43;430770;5;1;5;2019;1
43;430770;5;1;5;2020;1
43;430770;5;1;5;2021;1
43;430770;5;1;5;2022;1
43;430770;5;2;87;2018;3
43;430770;5;2;87;2019;3
43;430770;5;2;87;2020;3
43;430770;5;2;87;2021;3
43;430770;5;2;87;2022;3
43;430770;5;6;47;2018;9
43;430770;5;6;47;2019;9
43;430770;5;6;47;2020;9
43;430770;5;6;47;2021;9
43;430770;5;6;47;2022;9
43;430780;5;1;5;2018;2
43;430780;5;1;5;2019;2
43;430780;5;2;87;2018;3
43;430780;5;2;87;2019;3
43;430780;5;2;87;2020;3
43;430780;5;2;87;2021;3
43;430780;5;2;87;2022;3
43;430780;5;6;47;2018;8
43;430780;5;6;47;2019;8
43;430780;5;6;47;2020;8
43;430780;5;6;47;2021;8
43;430780;5;6;47;2022;8
43;430790;5;2;87;2018;3
43;430790;5;2;87;2019;3
43;430790;5;2;87;2020;3
43;430790;5;2;87;2021;3
43;430790;5;2;87;2022;3
43;430790;5;6;47;2018;7
43;430790;5;6;47;2019;7
43;430790;5;6;47;2020;7
43;430790;5;6;47;2021;7
43;430790;5;6;47;2022;7
43;430800;5;6;47;2019;1
43;430800;5;6;47;2020;1
43;430800;5;6;47;2021;1
43;430800;5;6;47;2022;1
43;430800;5;7;73;2019;1
43;430800;5;7;73;2020;1
43;430800;5;7;73;2021;1
43;430800;5;7;73;2022;1
43;430800;7;6;47;2018;1
43;430800;7;7;73;2018;1
43;430810;5;2;87;2018;4
43;430810;5;2;87;2019;4
43;430810;5;2;87;2020;4
43;430810;5;2;87;2021;4
43;430810;5;2;87;2022;15
43;430810;5;6;47;2018;2
43;430810;5;6;47;2019;2
43;430810;5;6;47;2020;2
43;430810;5;6;47;2021;2
43;430810;5;6;47;2022;2
43;430820;5;2;87;2018;1
43;430820;5;2;87;2019;1
43;430820;5;2;87;2020;1
43;430820;5;2;87;2021;1
43;430820;5;2;87;2022;1
43;430820;5;6;47;2018;3
43;430820;5;6;47;2019;3
43;430820;5;6;47;2020;3
43;430820;5;6;47;2021;3
43;430820;5;6;47;2022;3
43;430840;5;6;47;2022;1
43;430845;5;6;47;2018;6
43;430845;5;6;47;2019;6
43;430845;5;6;47;2020;6
43;430850;5;6;47;2018;12
43;430850;5;6;47;2019;12
43;430850;5;6;47;2020;12
43;430850;5;6;47;2021;12
43;430850;5;6;47;2022;12
43;430860;5;1;5;2018;1
43;430860;5;1;5;2019;1
43;430860;5;1;5;2020;1
43;430860;5;1;5;2021;1
43;430860;5;1;5;2022;1
43;430860;5;6;47;2018;4
43;430890;5;2;87;2018;4
43;430890;5;2;87;2019;2
43;430890;5;2;87;2020;2
43;430890;5;2;87;2021;2
43;430890;5;2;87;2022;2
43;430890;5;6;47;2018;7
43;430890;5;6;47;2019;7
43;430890;5;6;47;2020;7
43;430890;5;6;47;2021;7
43;430890;5;6;47;2022;7
43;430900;5;6;47;2018;3
43;430900;5;6;47;2019;3
43;430900;5;6;47;2020;1
43;430900;5;6;47;2021;1
43;430900;5;6;47;2022;1
43;430910;5;6;47;2019;1
43;430910;5;6;47;2020;1
43;430910;5;6;47;2021;1
43;430910;5;6;47;2022;1
43;430920;5;6;47;2018;6
43;430920;5;6;47;2019;6
43;430920;5;6;47;2020;6
43;430920;5;6;47;2021;6
43;430920;5;6;47;2022;6
43;430940;5;2;87;2018;1
43;430940;5;2;87;2019;1
43;430940;5;2;87;2020;1
43;430940;5;2;87;2021;1
43;430940;5;2;87;2022;1
43;430940;5;6;47;2018;3
43;430940;5;6;47;2019;3
43;430940;5;6;47;2020;3
43;430940;5;6;47;2021;3
43;430940;5;6;47;2022;3
43;430950;5;2;87;2018;0
43;430950;5;2;87;2019;0
43;430950;5;2;87;2020;0
43;430950;5;2;87;2021;0
43;430950;5;2;87;2022;0
43;430950;5;6;47;2018;4
43;430950;5;6;47;2019;4
43;430950;5;6;47;2020;4
43;430950;5;6;47;2021;4
43;430950;5;6;47;2022;4
43;430960;5;2;87;2022;0
43;430960;5;6;47;2018;4
43;430960;5;6;47;2019;2
43;430960;5;6;47;2020;2
43;430960;5;6;47;2021;10
43;430960;5;6;47;2022;2
43;430970;5;6;47;2018;1
43;430970;5;6;47;2019;1
43;430970;5;6;47;2020;1
43;430970;5;6;47;2021;1
43;430970;5;6;47;2022;1
43;431010;5;2;87;2018;2
43;431010;5;2;87;2019;2
43;431010;5;2;87;2020;2
43;431010;5;2;87;2021;2
43;431010;5;2;87;2022;2
43;431010;5;6;47;2018;8
43;431010;5;6;47;2019;8
43;431010;5;6;47;2020;8
43;431010;5;6;47;2021;8
43;431010;5;6;47;2022;8
43;431020;5;1;5;2018;1
43;431020;5;1;5;2019;1
43;431020;5;1;5;2020;1
43;431020;5;1;5;2021;1
43;431020;5;1;5;2022;0
43;431020;5;2;87;2018;4
43;431020;5;2;87;2019;12
43;431020;5;2;87;2020;12
43;431020;5;2;87;2021;12
43;431020;5;2;87;2022;12
43;431020;5;6;47;2018;12
43;431020;5;6;47;2019;4
43;431020;5;6;47;2020;10
43;431020;5;6;47;2021;10
43;431020;5;6;47;2022;8
43;431020;5;7;73;2019;4
43;431050;5;6;47;2018;12
43;431050;5;6;47;2019;12
43;431050;5;6;47;2020;18
43;431050;5;6;47;2021;18
43;431050;5;6;47;2022;18
43;431060;5;1;5;2018;2
43;431060;5;1;5;2019;2
43;431060;5;1;5;2020;2
43;431060;5;1;5;2021;2
43;431060;5;2;87;2018;1
43;431060;5;2;87;2019;1
43;431060;5;2;87;2020;1
43;431060;5;2;87;2021;1
43;431060;5;2;87;2022;1
43;431060;5;6;47;2018;9
43;431060;5;6;47;2019;9
43;431060;5;6;47;2020;9
43;431060;5;6;47;2021;9
43;431060;5;6;47;2022;8
43;431075;5;6;47;2018;1
43;431075;5;6;47;2019;1
43;431075;5;6;47;2020;1
43;431075;5;6;47;2021;1
43;431075;5;6;47;2022;1
43;431075;5;7;73;2018;1
43;431075;5;7;73;2019;1
43;431075;5;7;73;2020;1
43;431075;5;7;73;2021;1
43;431075;5;7;73;2022;1
43;431080;5;2;87;2018;2
43;431080;5;2;87;2019;2
43;431080;5;2;87;2020;2
43;431080;5;2;87;2021;2
43;431080;5;2;87;2022;10
43;431080;5;6;47;2018;8
43;431080;5;6;47;2019;8
43;431080;5;6;47;2020;6
43;431080;5;6;47;2021;5
43;431080;5;6;47;2022;2
43;431085;5;2;87;2018;4
43;431085;5;2;87;2019;4
43;431085;5;2;87;2020;4
43;431085;5;2;87;2021;4
43;431085;5;2;87;2022;4
43;431085;5;6;47;2018;10
43;431085;5;6;47;2019;10
43;431085;5;6;47;2020;10
43;431085;5;6;47;2021;11
43;431085;5;6;47;2022;11
43;431090;5;6;47;2018;2
43;431100;5;2;87;2018;1
43;431100;5;2;87;2019;1
43;431100;5;2;87;2020;1
43;431100;5;2;87;2021;1
43;431100;5;2;87;2022;1
43;431100;5;6;47;2018;4
43;431100;5;6;47;2019;4
43;431100;5;6;47;2020;4
43;431100;5;6;47;2021;3
43;431100;5;6;47;2022;3
43;431120;5;6;47;2018;6
43;431120;5;6;47;2019;6
43;431120;5;6;47;2020;6
43;431120;5;6;47;2021;6
43;431120;5;6;47;2022;6
43;431130;5;2;87;2018;1
43;431130;5;2;87;2019;1
43;431130;5;2;87;2020;1
43;431130;5;2;87;2021;1
43;431130;5;2;87;2022;1
43;431130;5;6;47;2018;5
43;431130;5;6;47;2019;5
43;431130;5;6;47;2020;5
43;431130;5;6;47;2021;4
43;431130;5;6;47;2022;4
43;431140;5;1;5;2018;2
43;431140;5;1;5;2019;2
43;431140;5;1;5;2020;0
43;431140;5;1;5;2021;0
43;431140;5;1;5;2022;0
43;431140;5;2;87;2018;3
43;431140;5;2;87;2019;8
43;431140;5;2;87;2020;8
43;431140;5;2;87;2021;11
43;431140;5;2;87;2022;11
43;431140;5;6;47;2018;10
43;431140;5;6;47;2019;2
43;431140;5;6;47;2020;2
43;431140;5;6;47;2021;2
43;431140;5;6;47;2022;2
43;431150;5;6;47;2018;2
43;431150;5;6;47;2019;2
43;431150;5;6;47;2020;2
43;431150;5;6;47;2021;2
43;431150;5;6;47;2022;2
43;431180;5;6;47;2018;8
43;431180;5;6;47;2019;8
43;431180;5;6;47;2020;8
43;431180;5;6;47;2021;8
43;431180;5;6;47;2022;8
43;431190;5;2;87;2018;2
43;431190;5;2;87;2019;2
43;431190;5;2;87;2020;10
43;431190;5;2;87;2021;10
43;431190;5;2;87;2022;10
43;431205;5;6;47;2018;1
43;431205;5;6;47;2019;1
43;431205;5;6;47;2020;1
43;431205;5;6;47;2021;1
43;431205;5;6;47;2022;1
43;431240;5;1;5;2018;0
43;431240;5;1;5;2019;0
43;431240;5;1;5;2020;0
43;431240;5;1;5;2022;0
43;431240;5;2;87;2018;4
43;431240;5;2;87;2019;4
43;431240;5;2;87;2020;4
43;431240;5;2;87;2021;4
43;431240;5;2;87;2022;4
43;431240;5;6;47;2018;22
43;431240;5;6;47;2019;22
43;431240;5;6;47;2020;22
43;431240;5;6;47;2021;22
43;431240;5;6;47;2022;22
43;431260;5;6;47;2018;1
43;431260;5;6;47;2019;1
43;431260;5;6;47;2020;1
43;431260;5;6;47;2021;1
43;431260;5;6;47;2022;1
43;431270;5;2;87;2018;0
43;431270;5;2;87;2019;0
43;431270;5;2;87;2020;0
43;431270;5;2;87;2021;0
43;431270;5;2;87;2022;10
43;431270;5;6;47;2018;12
43;431270;5;6;47;2019;12
43;431270;5;6;47;2020;12
43;431270;5;6;47;2021;12
43;431270;5;6;47;2022;12
43;431310;5;2;87;2018;5
43;431310;5;2;87;2019;5
43;431310;5;2;87;2020;5
43;431310;5;2;87;2021;5
43;431310;5;2;87;2022;5
43;431310;5;6;47;2018;11
43;431310;5;6;47;2019;11
43;431310;5;6;47;2020;11
43;431310;5;6;47;2021;11
43;431310;5;6;47;2022;11
43;431320;5;2;87;2018;1
43;431320;5;2;87;2019;1
43;431320;5;2;87;2020;1
43;431320;5;2;87;2021;1
43;431320;5;2;87;2022;1
43;431320;5;6;47;2018;3
43;431320;5;6;47;2019;3
43;431320;5;6;47;2020;3
43;431320;5;6;47;2021;3
43;431320;5;6;47;2022;3
43;431330;5;1;5;2018;1
43;431330;5;1;5;2019;1
43;431330;5;1;5;2020;1
43;431330;5;1;5;2021;1
43;431330;5;1;5;2022;1
43;431330;5;6;47;2018;1
43;431330;5;6;47;2019;1
43;431340;5;1;5;2018;1
43;431340;5;1;5;2019;0
43;431340;5;1;5;2020;0
43;431340;5;1;5;2021;0
43;431340;5;1;5;2022;0
43;431340;5;2;87;2018;4
43;431340;5;2;87;2019;4
43;431340;5;2;87;2020;4
43;431340;5;2;87;2021;10
43;431340;5;2;87;2022;10
43;431340;5;6;47;2018;7
43;431340;5;6;47;2019;7
43;431340;5;6;47;2020;7
43;431340;5;6;47;2021;5
43;431350;5;2;87;2018;3
43;431350;5;2;87;2019;3
43;431350;5;2;87;2020;3
43;431350;5;2;87;2021;3
43;431350;5;2;87;2022;3
43;431350;5;6;47;2018;7
43;431350;5;6;47;2019;7
43;431350;5;6;47;2020;7
43;431350;5;6;47;2021;7
43;431350;5;6;47;2022;7
43;431360;5;6;47;2018;10
43;431360;5;6;47;2019;10
43;431360;5;6;47;2020;10
43;431360;5;6;47;2021;10
43;431360;5;6;47;2022;10
43;431370;5;6;47;2018;1
43;431370;5;6;47;2019;1
43;431370;5;6;47;2020;1
43;431370;5;6;47;2021;1
43;431370;5;6;47;2022;1
43;431380;5;2;87;2018;1
43;431380;5;2;87;2019;1
43;431380;5;2;87;2020;1
43;431380;5;2;87;2021;1
43;431380;5;2;87;2022;1
43;431380;5;6;47;2018;9
43;431380;5;6;47;2019;9
43;431380;5;6;47;2020;13
43;431380;5;6;47;2021;13
43;431380;5;6;47;2022;13
43;431390;5;6;47;2018;4
43;431390;5;6;47;2019;5
43;431390;5;6;47;2020;5
43;431390;5;6;47;2021;5
43;431390;5;6;47;2022;5
43;431390;5;7;73;2018;2
43;431390;5;7;73;2019;2
43;431390;5;7;73;2020;2
43;431390;5;7;73;2021;2
43;431390;5;7;73;2022;2
43;431400;5;2;87;2018;1
43;431400;5;2;87;2019;1
43;431400;5;2;87;2020;1
43;431400;5;2;87;2021;1
43;431400;5;2;87;2022;1
43;431400;5;6;47;2018;3
43;431400;5;6;47;2019;3
43;431400;5;6;47;2020;3
43;431400;5;6;47;2021;3
43;431400;5;6;47;2022;3
43;431410;5;1;5;2018;11
43;431410;5;1;5;2019;11
43;431410;5;1;5;2020;11
43;431410;5;1;5;2021;11
43;431410;5;1;5;2022;11
43;431410;5;6;47;2018;15
43;431410;5;6;47;2019;15
43;431410;5;6;47;2020;13
43;431410;5;6;47;2021;16
43;431410;5;6;47;2022;14
43;431410;5;7;73;2018;2
43;431410;5;7;73;2019;2
43;431410;5;7;73;2020;2
43;431410;5;7;73;2021;2
43;431410;5;7;73;2022;2
43;431410;7;6;47;2018;50
43;431410;7;6;47;2019;50
43;431410;7;6;47;2020;50
43;431410;7;6;47;2021;50
43;431410;7;6;47;2022;50
43;431420;5;2;87;2018;4
43;431420;5;2;87;2019;4
43;431420;5;2;87;2020;4
43;431420;5;2;87;2021;4
43;431420;5;2;87;2022;4
43;431420;5;6;47;2018;8
43;431420;5;6;47;2019;8
43;431420;5;6;47;2020;8
43;431420;5;6;47;2021;4
43;431420;5;6;47;2022;4
43;431430;5;6;47;2018;1
43;431430;5;6;47;2019;1
43;431430;5;6;47;2020;1
43;431430;5;6;47;2021;1
43;431430;5;6;47;2022;1
43;431440;5;6;47;2018;14
43;431440;5;6;47;2019;14
43;431440;5;6;47;2020;14
43;431440;5;6;47;2021;10
43;431440;5;6;47;2022;0
43;431440;7;6;47;2018;160
43;431440;7;6;47;2019;160
43;431440;7;6;47;2020;160
43;431440;7;6;47;2021;160
43;431440;7;6;47;2022;160
43;431460;5;2;87;2018;3
43;431460;5;2;87;2019;3
43;431460;5;2;87;2020;3
43;431460;5;2;87;2021;3
43;431460;5;2;87;2022;3
43;431460;5;6;47;2018;10
43;431460;5;6;47;2019;10
43;431460;5;6;47;2020;10
43;431460;5;6;47;2021;7
43;431460;5;6;47;2022;7
43;431470;5;2;87;2022;10
43;431470;5;6;47;2018;2
43;431470;5;6;47;2019;2
43;431470;5;6;47;2020;2
43;431470;5;6;47;2021;2
43;431480;5;2;87;2018;3
43;431480;5;2;87;2019;3
43;431480;5;2;87;2020;3
43;431480;5;2;87;2021;3
43;431480;5;2;87;2022;3
43;431480;5;6;47;2018;7
43;431480;5;6;47;2019;7
43;431480;5;6;47;2020;7
43;431480;5;6;47;2021;7
43;431480;5;6;47;2022;7
43;431490;5;1;5;2018;0
43;431490;5;1;5;2019;0
43;431490;5;1;5;2020;0
43;431490;5;1;5;2021;0
43;431490;5;1;5;2022;0
43;431490;5;2;87;2018;106
43;431490;5;2;87;2019;106
43;431490;5;2;87;2020;106
43;431490;5;2;87;2021;86
43;431490;5;2;87;2022;106
43;431490;5;6;47;2018;81
43;431490;5;6;47;2019;81
43;431490;5;6;47;2020;82
43;431490;5;6;47;2021;76
43;431490;5;6;47;2022;126
43;431490;5;7;73;2018;0
43;431490;5;7;73;2019;0
43;431490;5;7;73;2020;0
43;431490;7;6;47;2018;383
43;431490;7;6;47;2019;391
43;431490;7;6;47;2020;422
43;431490;7;6;47;2021;422
43;431490;7;6;47;2022;299
43;431490;7;7;73;2018;30
43;431490;7;7;73;2019;15
43;431490;7;7;73;2020;15
43;431490;7;7;73;2021;15
43;431490;7;7;73;2022;15
43;431500;5;2;87;2022;0
43;431500;5;6;47;2018;5
43;431500;5;6;47;2019;5
43;431500;5;6;47;2020;5
43;431500;5;6;47;2021;5
43;431500;5;6;47;2022;5
43;431510;5;2;87;2018;0
43;431510;5;2;87;2019;0
43;431510;5;2;87;2020;0
43;431510;5;2;87;2021;0
43;431510;5;2;87;2022;0
43;431510;5;6;47;2018;4
43;431510;5;6;47;2019;4
43;431510;5;6;47;2020;4
43;431510;5;6;47;2021;4
43;431510;5;6;47;2022;4
43;431515;5;6;47;2018;1
43;431515;5;6;47;2019;1
43;431515;5;6;47;2020;1
43;431515;5;6;47;2021;1
43;431515;5;6;47;2022;1
43;431530;5;6;47;2018;4
43;431530;5;6;47;2019;4
43;431530;5;6;47;2020;4
43;431530;5;6;47;2021;4
43;431530;5;6;47;2022;4
43;431535;5;6;47;2018;4
43;431535;5;6;47;2019;4
43;431535;5;6;47;2020;4
43;431535;5;6;47;2021;4
43;431535;5;6;47;2022;4
43;431550;5;6;47;2018;2
43;431550;5;6;47;2019;2
43;431550;5;6;47;2020;2
43;431550;5;6;47;2021;2
43;431550;5;6;47;2022;2
43;431560;5;1;5;2018;3
43;431560;5;1;5;2019;3
43;431560;5;1;5;2020;1
43;431560;5;1;5;2021;1
43;431560;5;1;5;2022;1
43;431560;5;6;47;2018;1
43;431560;5;6;47;2019;1
43;431560;5;6;47;2022;30
43;431560;7;6;47;2018;100
43;431560;7;6;47;2019;100
43;431560;7;6;47;2020;100
43;431560;7;6;47;2021;100
43;431560;7;6;47;2022;30
43;431560;7;7;73;2018;30
43;431560;7;7;73;2019;30
43;431560;7;7;73;2020;30
43;431560;7;7;73;2021;30
43;431560;7;7;73;2022;13
43;431570;5;2;87;2018;5
43;431570;5;2;87;2019;5
43;431570;5;2;87;2020;5
43;431570;5;2;87;2021;5
43;431570;5;2;87;2022;5
43;431570;5;6;47;2018;15
43;431570;5;6;47;2019;15
43;431570;5;6;47;2020;15
43;431570;5;6;47;2021;15
43;431570;5;6;47;2022;15
43;431580;5;2;87;2018;1
43;431580;5;2;87;2019;1
43;431580;5;2;87;2020;1
43;431580;5;2;87;2021;1
43;431580;5;2;87;2022;1
43;431580;5;6;47;2018;5
43;431580;5;6;47;2019;5
43;431580;5;6;47;2020;5
43;431580;5;6;47;2021;5
43;431580;5;6;47;2022;5
43;431590;5;6;47;2018;2
43;431590;5;6;47;2019;2
43;431590;5;6;47;2020;2
43;431590;5;6;47;2021;2
43;431590;5;6;47;2022;2
43;431600;5;6;47;2018;8
43;431600;5;6;47;2019;8
43;431610;5;2;87;2018;3
43;431610;5;2;87;2019;3
43;431610;5;2;87;2020;3
43;431610;5;2;87;2021;3
43;431610;5;2;87;2022;3
43;431610;5;6;47;2018;32
43;431610;5;6;47;2019;32
43;431610;5;6;47;2020;32
43;431610;5;6;47;2021;32
43;431610;5;6;47;2022;32
43;431640;5;6;47;2018;4
43;431640;5;6;47;2019;4
43;431640;5;6;47;2020;4
43;431640;5;6;47;2021;4
43;431640;5;6;47;2022;4
43;431660;5;2;87;2018;1
43;431660;5;2;87;2019;1
43;431660;5;2;87;2020;1
43;431660;5;2;87;2021;1
43;431660;5;2;87;2022;1
43;431660;5;6;47;2018;5
43;431660;5;6;47;2019;5
43;431660;5;6;47;2020;5
43;431660;5;6;47;2021;5
43;431660;5;6;47;2022;5
43;431670;5;2;87;2018;2
43;431670;5;2;87;2019;2
43;431670;5;2;87;2020;2
43;431670;5;2;87;2021;2
43;431670;5;2;87;2022;2
43;431670;5;6;47;2018;7
43;431670;5;6;47;2019;7
43;431670;5;6;47;2020;7
43;431670;5;6;47;2021;5
43;431670;5;6;47;2022;5
43;431680;5;1;5;2018;1
43;431680;5;1;5;2019;1
43;431680;5;1;5;2020;1
43;431680;5;1;5;2021;1
43;431680;5;1;5;2022;1
43;431680;5;6;47;2018;2
43;431680;5;6;47;2019;2
43;431680;5;6;47;2020;2
43;431680;5;6;47;2021;4
43;431680;5;6;47;2022;4
43;431690;5;1;5;2018;7
43;431690;5;1;5;2019;7
43;431690;5;1;5;2020;7
43;431690;5;1;5;2021;7
43;431690;5;1;5;2022;7
43;431690;5;6;47;2018;25
43;431690;5;6;47;2019;25
43;431690;5;6;47;2020;25
43;431690;5;6;47;2021;25
43;431690;5;6;47;2022;25
43;431690;5;7;73;2018;5
43;431690;5;7;73;2019;5
43;431690;5;7;73;2020;5
43;431690;5;7;73;2021;5
43;431690;5;7;73;2022;5
43;431710;5;1;5;2018;0
43;431710;5;1;5;2019;0
43;431710;5;1;5;2020;0
43;431710;5;1;5;2021;0
43;431710;5;1;5;2022;0
43;431710;5;2;87;2018;10
43;431710;5;2;87;2019;10
43;431710;5;2;87;2020;10
43;431710;5;2;87;2021;10
43;431710;5;2;87;2022;10
43;431710;5;6;47;2018;4
43;431710;5;6;47;2019;4
43;431710;5;6;47;2020;4
43;431710;5;6;47;2021;4
43;431710;5;6;47;2022;4
43;431720;5;2;87;2018;4
43;431720;5;2;87;2019;4
43;431720;5;2;87;2020;4
43;431720;5;2;87;2021;4
43;431720;5;2;87;2022;4
43;431720;5;6;47;2018;8
43;431720;5;6;47;2019;6
43;431720;5;6;47;2020;6
43;431720;5;6;47;2021;6
43;431720;5;6;47;2022;6
43;431730;5;2;87;2018;2
43;431730;5;2;87;2019;2
43;431730;5;2;87;2020;2
43;431730;5;2;87;2021;2
43;431730;5;2;87;2022;2
43;431730;5;6;47;2018;6
43;431730;5;6;47;2019;6
43;431730;5;6;47;2020;6
43;431730;5;6;47;2021;6
43;431730;5;6;47;2022;6
43;431740;5;2;87;2018;3
43;431740;5;2;87;2019;3
43;431740;5;2;87;2020;3
43;431740;5;2;87;2021;3
43;431740;5;2;87;2022;3
43;431740;5;6;47;2018;7
43;431740;5;6;47;2019;7
43;431740;5;6;47;2020;7
43;431740;5;6;47;2021;7
43;431740;5;6;47;2022;7
43;431750;5;1;5;2018;3
43;431750;5;1;5;2019;2
43;431750;5;1;5;2020;2
43;431750;5;1;5;2021;2
43;431750;5;1;5;2022;4
43;431750;5;2;87;2018;5
43;431750;5;2;87;2019;5
43;431750;5;2;87;2020;5
43;431750;5;2;87;2021;5
43;431750;5;2;87;2022;5
43;431750;5;6;47;2018;16
43;431750;5;6;47;2019;15
43;431750;5;6;47;2020;15
43;431750;5;6;47;2021;15
43;431750;5;6;47;2022;15
43;431760;5;2;87;2018;6
43;431760;5;2;87;2019;6
43;431760;5;2;87;2020;6
43;431760;5;2;87;2021;6
43;431760;5;2;87;2022;6
43;431760;5;6;47;2018;11
43;431760;5;6;47;2019;11
43;431760;5;6;47;2020;11
43;431760;5;6;47;2021;11
43;431760;5;6;47;2022;11
43;431780;5;2;87;2019;8
43;431780;5;2;87;2020;8
43;431780;5;2;87;2021;8
43;431780;5;2;87;2022;8
43;431780;5;6;47;2018;10
43;431780;5;6;47;2019;2
43;431780;5;6;47;2020;2
43;431780;5;6;47;2021;2
43;431780;5;6;47;2022;2
43;431790;5;6;47;2018;1
43;431790;5;6;47;2019;1
43;431790;5;6;47;2020;1
43;431790;5;6;47;2021;1
43;431790;5;6;47;2022;1
43;431800;5;2;87;2018;16
43;431800;5;2;87;2019;16
43;431800;5;2;87;2020;16
43;431800;5;2;87;2021;16
43;431800;5;2;87;2022;16
43;431800;5;6;47;2018;30
43;431800;5;6;47;2019;32
43;431800;5;6;47;2020;14
43;431800;5;6;47;2021;14
43;431800;5;6;47;2022;14
43;431810;5;2;87;2018;4
43;431810;5;2;87;2019;14
43;431810;5;2;87;2020;14
43;431810;5;2;87;2021;18
43;431810;5;2;87;2022;18
43;431810;5;6;47;2018;10
43;431820;5;2;87;2018;2
43;431820;5;2;87;2019;2
43;431820;5;2;87;2020;2
43;431820;5;2;87;2021;2
43;431820;5;2;87;2022;2
43;431820;5;6;47;2018;13
43;431820;5;6;47;2019;13
43;431820;5;6;47;2020;13
43;431820;5;6;47;2021;13
43;431820;5;6;47;2022;13
43;431830;5;2;87;2018;2
43;431830;5;2;87;2019;2
43;431830;5;2;87;2020;2
43;431830;5;2;87;2021;2
43;431830;5;2;87;2022;2
43;431830;5;6;47;2018;16
43;431830;5;6;47;2019;16
43;431830;5;6;47;2020;16
43;431830;5;6;47;2021;16
43;431830;5;6;47;2022;16
43;431843;5;6;47;2018;1
43;431843;5;6;47;2019;1
43;431843;5;6;47;2020;1
43;431843;5;6;47;2021;1
43;431843;5;6;47;2022;1
43;431843;5;7;73;2018;1
43;431843;5;7;73;2019;1
43;431843;5;7;73;2020;1
43;431843;5;7;73;2021;1
43;431843;5;7;73;2022;1
43;431850;5;2;87;2018;2
43;431850;5;2;87;2019;2
43;431850;5;2;87;2020;2
43;431850;5;2;87;2021;2
43;431850;5;2;87;2022;2
43;431850;5;6;47;2018;6
43;431860;5;6;47;2018;1
43;431860;5;6;47;2019;1
43;431870;5;6;47;2018;5
43;431870;5;6;47;2019;2
43;431870;5;6;47;2020;2
43;431870;5;6;47;2021;2
43;431870;5;6;47;2022;2
43;431880;5;2;87;2018;10
43;431880;5;2;87;2019;10
43;431880;5;2;87;2020;10
43;431880;5;2;87;2021;10
43;431880;5;2;87;2022;10
43;431880;5;6;47;2018;20
43;431880;5;6;47;2019;20
43;431880;5;6;47;2020;20
43;431880;5;6;47;2021;20
43;431880;5;6;47;2022;28
43;431890;5;1;5;2018;1
43;431890;5;1;5;2019;1
43;431890;5;1;5;2020;1
43;431890;5;1;5;2021;1
43;431890;5;1;5;2022;1
43;431890;5;2;87;2018;3
43;431890;5;2;87;2019;3
43;431890;5;2;87;2020;3
43;431890;5;2;87;2021;3
43;431890;5;2;87;2022;3
43;431890;5;6;47;2018;11
43;431890;5;6;47;2019;11
43;431890;5;6;47;2020;11
43;431890;5;6;47;2021;11
43;431890;5;6;47;2022;11
43;431910;5;6;47;2018;1
43;431910;5;6;47;2019;1
43;431910;5;6;47;2020;1
43;431910;5;6;47;2021;1
43;431910;5;6;47;2022;1
43;431915;5;6;47;2018;1
43;431915;5;6;47;2019;1
43;431915;5;6;47;2020;1
43;431915;5;6;47;2021;1
43;431915;5;6;47;2022;1
43;431930;5;6;47;2018;1
43;431930;5;6;47;2019;1
43;431930;5;6;47;2020;1
43;431930;5;6;47;2021;1
43;431930;5;6;47;2022;1
43;431940;5;6;47;2018;2
43;431940;5;6;47;2019;2
43;431940;5;6;47;2020;2
43;431940;5;6;47;2021;2
43;431940;5;6;47;2022;2
43;431950;5;2;87;2018;5
43;431950;5;2;87;2019;5
43;431950;5;2;87;2020;5
43;431950;5;2;87;2021;5
43;431950;5;2;87;2022;5
43;431950;5;6;47;2018;27
43;431950;5;6;47;2019;27
43;431950;5;6;47;2020;27
43;431950;5;6;47;2021;27
43;431950;5;6;47;2022;27
43;431960;5;6;47;2018;4
43;431960;5;6;47;2019;4
43;431960;5;6;47;2020;4
43;431960;5;6;47;2021;4
43;431960;5;6;47;2022;4
43;431960;5;7;73;2018;1
43;431960;5;7;73;2019;1
43;431960;5;7;73;2020;1
43;431960;5;7;73;2021;1
43;431960;5;7;73;2022;1
43;431980;62;6;47;2018;1
43;431980;62;6;47;2019;1
43;431980;62;6;47;2020;1
43;431980;62;6;47;2021;1
43;431980;62;6;47;2022;1
43;431990;5;2;87;2018;3
43;431990;5;2;87;2019;3
43;431990;5;2;87;2020;3
43;431990;5;2;87;2021;3
43;431990;5;2;87;2022;3
43;431990;5;6;47;2018;7
43;431990;5;6;47;2019;7
43;431990;5;6;47;2020;7
43;431990;5;6;47;2021;7
